date,location,new_cases,new_deaths,total_cases,total_deaths
2020-06-19,United States,27762,717,2191052,118434,167705.0,4614.0,318392.0,10223.0
2020-06-19,United States Virgin Islands,0,0,73,6,1.0,0.0,2.0,0.0
2020-06-19,Uruguay,1,0,850,24,3.0,1.0,18.0,1.0
2020-06-19,Uzbekistan,158,0,5855,19,1036.0,0.0,1890.0,3.0
2020-06-19,Vatican City,0,0,12,0,0.0,0.0,0.0,0.0
2020-06-19,Venezuela,334,1,3484,28,670.0,5.0,1397.0,8.0
2020-06-19,Vietnam,7,0,342,0,10.0,0.0,14.0,0.0
2020-06-19,Western Sahara,0,0,23,1,0.0,0.0,0.0,0.0
2020-06-19,World,138777,6322,8458337,455079,976249.0,33857.0,1854255.0,64111.0
2020-06-19,Yemen,4,4,906,248,315.0,112.0,453.0,145.0
2020-06-19,Zambia,4,0,1416,11,164.0,1.0,305.0,4.0
2020-06-19,Zimbabwe,62,0,463,4,131.0,0.0,226.0,0.0
